182,Cardullo's Sun-Dried Tomato & Basil Bread Dipper,13.99,"N,N","Painstakingly reproduced from our grandfathers original recipe, our sun-dried tomato and basil dipping oil is a robust tasting experience bursting with the flavors of the old country. ",,,,
183,Cardullo's Italian Herb Bread Dipper,13.99,"N,N","Our classic Italian herb bread dipper is a delicate blend of garlic, basil, oregano, rosemary, and onions in the finest quality olive oil. For those who crave a classic Italian taste, this is what you've been searching for! ",,,,
184,The Little Pearl Mother of Pearl Caviar Spoons,20,"N,N","Because reactive metal spoons can pass on flavor to the delicate eggs, caviar should always be served with an inert, non-reactive spoon to preserve the true flavor. These 4” Mother of Pearl spoons are an essential element in any caviar indulgence. ",,,,
185,Paris Caramels Fleur de Sel,13.99,"N,N","Founded in 1957, Paris Caramels is a family owned and run company that specializes in the confection of artisanal chocolates and gourmet caramels. Fleur de Sel Caramels were created using the finest salt from Guerande and are presented in stunning white and French blue packaging.",,,,
186,Monin Violet Syrup,14.99,"N,N","Since 1912, Monin has produced premium gourmet syrups used in drinks across the world. This violet syrup will add distinctive floral notes to your favorite soda, lemonade, or cocktails. ",,,,
187,Monin Lavender Syrup,14.99,"N,N","Since 1912, Monin has produced premium gourmet syrups used in drinks across the world. This lavender syrup will brighten any soda, lemonade, or cocktails with a delicately refreshing hint of floral sweetness.",,,,
188,Monin Pure Cane Syrup,14.99,"N,N","Since 1912, Monin has produced premium gourmet syrups used in drinks across the world. Use this masterfully balanced sugar syrup in any recipe that calls for simple syrup and know that you're using the very best!",,,,
189,"Neuhaus Dark, Milk & White Collection - 20 Pc. Gift Box",34.99,"N,N","From the Neuhaus Connoisseur Collection comes this selection of 20 elegant filled pralines in dark, milk, and white Belgian chocolate. Hand crafted with the utmost care, this variety of delights will please the most demanding sweet tooth. Presented in a stunning gift box, it's a feast for the eyes as well. (8.11 oz. box)","<p><span style=""color: #675149; font-family: Arial,Helvetica,sans-serif; font-size: x-small;"">Favorites from this collection include:<br /> Jean- This ganache of intense dark Peruvian chocolate (64% cocoa mass)  is coated with dark chocolate and achieves a perfect balance of flavors.  It was named after Jean Neuhaus, who invented the praline in 1912.<br /> Galerie- A sea salt caramel praline, with the flavor of fresh caramel  traditionally prepared in copper vats. It bears the name of the Galerie  de la Reine in Brussels where the first praline was created in 1912.<br /> Adelson- This dark chocolate praliné filling is a return to old style  praliné.  The filling is an intensely-flavored combination of roasted  hazelnuts and sugar. The chocolate is used only in the coating and as  such, superbly enhances the exquisite flavor of the Turkish hazelnuts.<br /> Millionnaire- Available in milk and white chocolate, these pralines are  filled with gianduja and crisped rice, which lends a surprising crunchy  note to the otherwise perfectly smooth texture of the gianduja.</span></p>",,,
190,Pick Hungarian Salami,12.99,"N,N","A Hungarian specialty, this fine salami has been produced for over 50 years in the city of Szeged. A secret traditional recipe that combines cold smoke curing with an intensive drying and ripening phase, this has become such a popular choice that we urge you to try it- take your pick!
",,,,
"
191,Moulin de la Brague Herbes de Provence""",15.99,"N,N","Les Moulins de la Brague is renowned for their Herbs de Provence. This special blend of herbs is indigenous to the southern coastal region of France known as Provence. The warmth of the Mediterranean sun imparts a special touch to the Marjoram, Rosemary, Bay Leaves, and Thyme that make up this aromatic bouquet. 
",,,,,
,,,,,,,,
"
So fresh they taste like we picked them from the garden yesterday, these delicate herbs are hand funneled into beautiful French cloths. 
",,,,,,,,
,,,,,,,,
"
*Please note, package colors will vary",,,,,,,,
192,Carl Brandt Zwieback,4.99,"N,N","Zwieback is a German treat which makes a great snack any time of the day or night. Traditionally served at breakfast with marmalade, it is also the secret ingredient in many cheesecake recipes. Try it for yourself and see why it's long been a staple of German pantries!",,,,
193,PG Tips Decaf Tea 40 Ct.,8.99,"N,N","Packed in England by Brooke Bond, this tea has been a standard fixture in British households for generations. A robust English Breakfast Blend of only the tea plant’s “tips”, it brews to a robust cup of tea that holds milk and sugar well, just the way the British love to take their tea. P.G. Tips’ unique pyramid tea bag allows for 50% more room for the tea leaves to move while brewing.",,,,
194,Reber Mozart Specialties,27.99,"N,N","An assortment of Reber's finest confections including Mozart Pie, the Constance Kugel, the Mozart Heart, the Constance-Mozart Heart, and the world famous Mozart Kugel. Packaged in a beautiful windowed gift box, this collection is truly the work of a master composer. (7.7 oz. box, 12 pieces)",,,,
195,Guiseppe Cocco Linguine,4.99,"N,N","Giuseppe Cocco linguine produced in the old school tradition, made using organically grown semolina and the fresh spring waters of Italy. Perfect with tomato sauce, chopped clams, or pesto, this linguine is truly ""Deliziosso""!",,,,
196,Sir Francis Bacon Peanut Brittle,6.99,"N,N","This remarkably sophisticated and delicious peanut brittle is made in small batches with artisan hickory-smoked bacon from Tennessee and sweet USA grown peanuts. Sweet, salty and savory-one bite and you'll be hooked!",,,,
197,"Squirrel Brand Co. ""Blistered"" Virginia Peanuts",6.99,"N,N","True gourmands know that Squirrel Brand takes the utmost care to find the tastiest nuts available. Since 1888, their master roasters have kettle-cooked these specially harvested nuts to produce an unrivaled quality of artisan peanuts. ",,,,
198,Luxardo Apricot Jam,19.99,"N,N","Luxardo Apricot Jam is made with painstaking care, slowly reduced over optimal heat, eliminating off moisture and producing the purest essence of concentrated natural apricots, to which pure cane sugar is then added. This is the finest Italian jam we have found and are proud to bring it directly to your table. ",,,,
199,L'Himalayen Pink Salt,14.99,"N,N","The latest trend in gourmet food, Himalayan pink salts gain their brilliant color from the natural minerals found at the base of the mountain ranges. Left behind by seas that evaporated over 200 million years ago. Unrefined with no additional iodine or other additives, it comes to us in its original pristine state. Its natural crunch and delicate flavor will enhance both raw or cooked foods. Rare and delicious, this makes for a stunning gift or decadent indulgence. The 8 ounce canister comes with its own wooden serving spoon. (250g drum)","<p>All Natural, USDA Organic, Gluten-free and Kosher certified.</p>",,,
200,Neuhaus White Chocolate Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. This pure unadulterated premium white chocolate tablet is unsurpassed in its creamy tasting profile and rich mouthfeel. ",,,,
201,Neuhaus Milk Chocolate Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. Their legendary milk chocolate tablet is pure chocolate heaven, refined with subtly complex vanilla notes.",,,,
202,Neuhaus Dark Chocolate Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. This 56% dark chocolate tablet has a velvety smooth mouthfeel and rich complex layers of pure cocoa.
",,,,
"
203,Neuhaus Milk Chocolate Caramel Tablet""",8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. This pure Belgian milk chocolate tablet is prepared with nibs of caramel and fleur de sel from Guerande in France.",,,,,
204,Neuhaus Milk Chocolate with Caramelized Hazelnut Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. This premium milk chocolate tablet has been blended with choice hazelnuts for a divine balance of savory and sweet.",,,,
205,Neuhaus Dark Chocolate Orange Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest confections in the world. The superb combination of choice Neuhaus dark chocolate and the bittersweet taste of candied orange are a sheer delight for chocolate lovers.",,,,
206,Neuhaus Dark Chocolate Mendiant Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. These are thin layers of dark chocolate with halved Grenoble walnuts, hazelnuts, Chilean raisin, and so on- an irresistible delicacy!",,,,
207,Urbani Black Truffle Paste,50,"N,N","The Urbani family  has been a prestigious and respected name in the truffle business for generations. From its inception, in 1850, under the guidance of Carlo Urbani, the Urbani reputation for excellence has been carefully and faithfully handed down from one generation to the next. 
",,,,
,,,,,,,,
"
This black truffle paste is perfect to obtain the traditional sauces for canapes, pasta, meat and fish. Just add oil, salt, pepper and a touch of garlic. ",,,,,,,,
208,Urbani White Truffle Paste,12.99,"N,N","The Urbani family has been a prestigious and respected name in the truffle business for generations. From its inception in 1850, under the guidance of Carlo Urbani, the Urbani reputation for excellence has been carefully handed down from one generation to the next. 
",,,,
,,,,,,,,
"
This paste has a rich white truffle flavor, great aroma, and is packaged in a convenient tube, contributing to longer shelf life.
",,,,,,,,
This white truffle paste is perfect for canapes, pasta," meat and fish. Experience the taste of kings all year round!""",,,,,,
209,Boston Honey Co. Raw Local Honey Infused With Pollen & Propolis ,10.99,"N,N","""We are grateful to the honey bee and all that it gives."" is the slogan for the Boston Honey Company. Their honey is harvested from select sites in Eastern MA, where there is adequate water and a variety of flowers that can provide continuous foraging 
",,,,
potential throughout the season. This raw honey has been infused with pollen and propolis for an even sweeter finish and thicker mouthfeel. For true honey enthusiasts," this is the best honey for your money!""",,,,,,,
210,Neuhaus Dark Chocolate 'Sao Thome' 74% Tablet,8.99,"N,N","For over 150 years, Neuhaus has been the premier Belgian chocolatier with an international reputation for producing some of the finest chocolate in the world. This dark chocolate has nutty wood characters, hints of cinnamon, coconuts, almonds, a little hint of smokiness and a bright green character. This is a rich and complex tablet for the discerning chocolate connoisseur. ",,,,
211,Cardullo's Rosemary Pink Peppercorn Bread Dipper,13.99,"N,N","Passed down through the generations, our family's signature rosemary pink peppercorn oil is a delicious blend of fresh rosemary paired with the bright snap of pink peppercorns. Treat yourself to garden fresh taste all year round!",,,,
212,Crossings Candied Cherries,13.99,"N,N","For over 30 years, Crossings has been a leading importer of French epicurean delights. These candied cherries are deceptively simple- simply prepared with a bright juiciness and decadent flavor like none other.",,,,
213,Cardullo's Garlic Rosemary Oil,13.99,"N,N","For those who savor in the delights of natural flavors- this garlic rosemary oil is for you. We've prepared it with simply, with the richest garlic and freshest rosemary. Perfect for dipping, sauteed meats, or even just a splash on plain pasta, this is a must have for any pantry.",,,,
214,Pepper Creek Farm Mixed Peppercorns,7.99,"N,N","Pepper Creek farms is a family owned and operated company based in Lawton, Oklahoma that specializes in the old fashioned flavors of the Southwest. This selection of mixed peppercorns will add the right balance of spicy seasoning to any dish and bring out the natural flavors you're looking for. ",,,,
215,Pepper Creek Farm Pink Peppercorns,7.99,"N,N","Pepper Creek farms is a family owned and operated company based in Lawton, Oklahoma that specializes in the old fashioned flavors of the Southwest. These pink peppercorns will highlight the natural flavors of grilled meats, fresh vegetables, roasted fare, and add a brilliant color to any dish. ",,,,
216,Pepper Creek Farm White Peppercorns,7.99,"N,N","Pepper Creek farms is a family owned and operated company based in Lawton, Oklahoma that specializes in the old fashioned flavors of the Southwest. These whole white peppercorns are slightly hotter than their black counterparts and will impart a piquant peppery taste to cream sauces, chicken dishes, and Asian cuisine.",,,,
217,Columela Extra Virgin Olive Oil,25.99,"N,N","This extra virgin olive oil is a Spanish blend of intense Picual and mild Hojiblanca olives. It balances a bold flavor with subtle fruity undertones that enhances foods without overpowering. Columela Extra Virgin Olive Oil was awarded top honors in a recent ""Cook's Illustrated"" taste test. Try for yourself and taste what all the cook's are talking about! ",,,,
218,Ritrovo White Truffle Oil,19.99,"N,N","Ritrovo has infused the rich flavor of Italian olive oil with white truffles from the Piedmont region of Italy, where some of the world's finest truffles are found. Enjoy this culinary indulgence and taste for yourself why truffles have long been considered to be ""the food of kings"". ",,,,
219,Radici of Tuscany Whole Gran Organic Farro,9.99,"N,N","Experience a historical culinary treat, once eaten by the Roman Empire, with Radici of Tuscany's Whole Grain Farro. With a nutty flavor and texture and a low gluten content, Farro has been gaining popularity amongst gourmands across the globe. Great as a side dish, salad condiment, or an alternative to potatoes or rice. ",,,,
220,Taza Organic Chocolate Covered Almonds ,16.99,"N,N","Handmade in small batches, these chocolate covered almonds are seriously snackable. California-grown almonds are roasted to dark and toasty perfection, then coated in a thick layer of Taza's signature stone ground chocolate. The result is so delicious, you'll never look at almonds the same way again!",,,,
221,Bella Cucina Calendula & Chive Savory Salts,10.99,"N,N","From Bella Cucina, the premier name you know and love, comes this beautiful collection of exquisite salt. Savory chives are blended with rich and colorful calendula in an aromatic salt that will add a distinctive flavor to grilled meats, vegetables, omelets, and roasted fare. ",,,,
222,Bella Cucina Oregano & Sage Savory Salts,10.99,"N,N","From the premier name you know and love comes this beautiful collection of savory salts. Wild oregano and crushed sage leaves add flavor as a seasoning on potato salad, pizzette, grilled or roasted chicken and fresh vegetables from the garden. Sprinkle on Foccacia bread or add to extra virgin olive oil as a savory bread dipping sauce. ",,,,
223,Bella Cucina Porcini & Parsley Savory Salts,10.99,"N,N","From Bella Cucina, the premier name you know and love, comes this beautiful collection of aromatic savory salts. Earthy porcini is  blended with garden fresh parsley in an aromatic salt that will add a bright and rich flavor to pasta, vegetables, omelets, and roasted fare. ",,,,
224,Bella Cucina Citrus & Fennel Savory Salts,10.99,"N,N","From the premier gourmet food company you know and trust comes this collection of savor salts. A fresh and light combination of oven-dried citrus peel and fragrant fennel seeds are laced with flat salt crystals imported from Europe. Use the salts on chicken, fish or vegetables to bring a taste of the Mediterranean to your table. Buon Appetito! ",,,,
225,Bella Cucina Rose & Peppercorn Savory Salts,10.99,"N,N","From Bella Cucina, the premier gourmet food company you know and love, comes this collection of savory salts. Aromatic rose petals harvested in Tuscany, Italy lend a hint of floral perfume balanced with the mildly spicy and aromatic crushed pink peppercorn. Mix with European butters, add to greek yogurt as a sauce for grilled meats and fish, or mix with olive oil to season seafood for a rare and delicious flavor.",,,,
226,Bella Cucina Rosemary & Lavender Salts,10.99,"N,N","From the premier name you know and love comes this beautiful collection of savory salts. Flat salt crystals imported from Europe are laced with pungent rosemary and aromatic lavender for a hearty Mediterranean flavor. Use the salts on lamb, steak, roast pork, or vegetables before cooking to sear in flavor . It can also be used to top your favorite foccacia or flatbread before baking. Buon Appetito! ",,,,
227,Bolletje Honey Cake,6.99,"N,N",Honey Cake is a common breakfast item in the Netherlands. This one is 99% fat-free. Spread with your favorite butter and serve with a great cup of coffee. It must be delicious because so many people ask for it!,,,,
228,Lucero Extra Virgin Olive Oil,19.99,"N,N","The winner of multiple awards across the globe, this light fruity oil will add a distinct layer of flavor that enhances dressings, pasta salads, popcorn, baked potatoes, marinating chicken, grilled fish, and dipping bread. It's also subtle enough to use for  baking bread, tortillas, and other baked goods. A delicious cold pressed extra virgin olive oil straight from the rich and fertile heart of California.",,,,
229,Lucero Balsamic Vinegar,15.99,"N,N","Typically an Italian classic, now discover an intriguing New World styled balsamic vinegar. Made with all natural ingredients and handcrafted with the unsurpassed quality and care from the 4th generation of the Lucero family's California artisans. (500 ml bottle)",,,,
230,Lucero Fig Balsamic Vinegar,13.99,"N,N","From the 4th generation of California's famous balsamic artisans comes this artfully blended fig vinegar. Even if you’re not a fig lover, you’ll enjoy its smooth nutty flavor. Use to add a finishing touch to gouda or aged cheddar or use on salad for that perfect extra hint of flavor. (250 ml bottle)",,,,
231,Lucero Apple Balsamic Vinegar,13.99,"N,N","From the Lucero family of California comes this apple balsamic blend. Perfect for summer salads, fruit, or as a delectable bread dipper, this is a zesty at its best! (250 ml bottle)",,,,
232,Pommery Lion's Mustard,22.99,"N,N","Imported directly from France, this extra hot and spicy blend is literally the mustard of kings, served at the tables of French royalty since 1632. Use in vinaigrette, veal, lamb or roasts. Perfect for mustard chicken recipes or slathered on a fresh baguette topped with ham.",,,,
233,Lucero Peach Balsamic Vinegar,13.99,"N,N","From the 4th generation of California's Lucero family artisans comes this delightful peach balsamic vinegar. You'll instantly fall in love with its tangy sweetness, great on top of ice cream or plain yogurt, as a glaze on pork or turkey, vegetables, and fruits.
",,,,
"Try it on a summer salad and feel your tastebuds sing!""",,,,,,,,
234,Fazer Whole Hazelnut Milk Bar,6.99,"N,N","The iconic ""Karl Fazer"" signature has stood for Fazer quality since 1891. Located in Finland, it is one of the only Northern Country confectioners to use real milk in their milk chocolate production.  This bar has a rich and creamy full bodied texture, blended generously with whole hazelnuts.",,,,
235,Fazer Blue Chocolate Bar,6.99,"N,N","The iconic ""Karl Fazer"" signature has stood for Fazer quality since 1891. Located in Finland, it is one of the only Northern Country confectioners to use real milk in their milk chocolate production. This bar is so rich and creamy, you'll soon discover why these bars are always ""Finnished""!",,,,
236,Wetzel Karlsbader Oblaten,8.99,"N,N","These delicately crisp, subtly flavored dessert wafers are the most authentically delicious oblaten in the world. Using only the highest quality, all-natural ingredients available, what you will taste is the perfect combination of wheat flour, crushed almonds, and natural flavors. Perfect with ice cream, fruit, coffee, tea, wine, and cheese, this is the perfect secret gourmet item for your pantry!",,,,
237,Monin Elderflower Syrup,13.99,"N,N","Floral and fruity, Monin Elderflower is great in tea, daiquiris and many other applications such as the Elderflower Gimlet, where the floral notes of Elderflower form a pleasant pairing with the gin's juniper berries.",,,,
238,Cardullo's Classic Gift Basket,65,"N,N","Our most popular basket through the years, brimming with some of our favorite offerings and treats, is a perfect gift with enough variety to satisfy both sweet and savory cravings. Our signature basket includes Harney & Sons tea, raw local honey from Boston Honey Company, Walker Shortbread cookies, La Semeuse coffee, imported Italian hard candies, savory CheeseSticks and more.",,,,
239,Pasta Gift Basket,70,"N,N","Eating meals together is a long standing tradition for the Cardullo’s and we wanted to offer a gift basket to share our Italian family traditions with our customers. We created this gift basket to inspire delicious pasta creations with crisp Grissini breadsticks, a variety of organic pasta and artisan pastas and gnocchi, together with nutty pesto, bright and tangy tomato sauce and other pasta essentials in a practical and charming red colander. As Sophia Loren once said, “Pasta does a body good!”",,,,
240,Valise Du Chocolate Gift Basket,150,"N,N","For the refined chocolate palette, we’ve created a spectacular valise overflowing with a seemingly endless array of chocolates from white to extra dark; this will take any chocolate-lover’s breath away. Here’s just a sampling of the valise’s hidden treats: Cafe-Tasse milk chocolate bar, unbelievable Taza stone ground organic chocolate, spicy and intense Chuao chocolate bar, Vosges milk and dark chocolate bars, Niederegger chocolate covered marzipan and Neuhaus chocolate tablets… the list is endless. This valise is the best chocolate gift basket you’ll find anywhere. (Substitutions may be made according to product availability.)",,,,
241,Dark Chocolate Gift Basket,65,"N,N","Dark chocolate lovers rejoice - a basket exploding with the Shoppe’s best in refined, unfettered dark cacao beans made into perfection by some of the world’s best chocolatiers. Featuring unbelievable richness from Neuhaus with a dark chocolate tablet and bar, perfectly perfumed The Tea Room green earl grey infused dark chocolate, Dolfin dark chocolate with pink peppercorns, wonderfully crisp Lake Champlain coffee truffle dark chocolate bars, tangy Green & Black’s organic bittersweet dark chocolate with orange and spices and irresistible Scharffen Berger extra dark chocolate and bittersweet dark chocolate bars, and more.  This basket is a must-have for dark chocolate devotees everywhere. (Substitutions may be made according to product availability.)",,,,
242,Milk Chocolate Gift Basket,65,"N,N","Creamy and mouth-watering, milk chocolate remains one of the most satisfyingly decadent chocolates you can find. We’ve selected the best melt-in-your-mouth, impossible to resist milk chocolates in the world for our basket with unique Vosges milk chocolate and Neuhaus milk chocolate tablet and bar, flawlessly flavored Dolfin milk chocolate with green tea and Dagoba chai milk chocolate, crisp Lake Champlain caramel milk chocolate bar and sea salt and even more.  This basket is guaranteed to make anyone’s day. (Substitutions may be made according to product availability.)",,,,
243,Sympathy Gift Basket (Large),125,"N,N",Express your condolences to the whole family with this oversized yet elegant gift basket filled with treasures to let them know you care.,"<p>A Cardullo's sympathy basket will help to make a difficult time a little  bit easier. This gracious basket is brimming with comforting and calming  foods selected to make someone smile when they need it the most. Our deluxe basket includes some of our delicious best sellers such as Cardullo's 60th Anniversary Blend Coffee and Harney &amp; Sons tea sachets coupled with some Boston Raw Local honey; Walker's shortbread cookies and My Grandma's of New England coffee cake, as well as some savory snacks including Squirrel Brand exotic nuts and addictive olives.  Finishing off in the sweets department you'll find imported German marzipan, MA-crafted Harbor Sweets filled chocolates and more.</p>",,,
244,Italian Gift Basket,125,"N,N","This is one of the Shoppe’s favorite and most popular baskets, as it not only features some of our great Italian products but it reflects the Shoppe’s deep Italian roots! We couldn’t be more proud to have created a basket steeped in history, culture and tradition overflowing with crisp breadsticks, perfectly plump olives, tangy balsamic vinegar, bright and clean olive oil, artisan pasta, divine amaretti cookies, marvelously strong Illy espresso, and much more. What’s left to say? Mangia! <i>(Product subject to change due to availability and seasonality.)</i>",,,,
245,New England Classic Gift Basket,65,"N,N","New England pride runs deep in our veins and we love our local offerings – flavorful and rich Vermont maple syrup, Boston Honey Company honey, Old Fashioned New England salt water taffy, Butternut Mountain Farm pumpkin butter, buckwheat pancake mix and maple sugar candy, Cape Cod Cranberry milk chocolate covered cranberries, Pemberton’s wild blueberry breakfast syrup, and Boston “baked beans”.  After sampling you will love our neighbors as much as we do.",,,,
246,Sympathy Gift Basket (Medium),85,"N,N",Express your condolences with this understated yet elegant gift basket filled with treasures to let someone know you care.,"<p>A Cardullo's sympathy basket will help to make a difficult time a little bit easier. This gracious basket is filled with comforting and calming foods selected to make someone smile when they need it the most. Our medium-sized basket includes ready-to-eat items such as gourmet cheese sticks, dry salami, Holland cheese and velvety pâté to pair with assorted crackers and biscuits. We've also included Cedrinca Italian hard candy, Scottish shortbread, Belgian chocolate truffles and much more. (Products may be substituted according to availability and seasonality.)</p>",,,
247,Kosher Gift Basket,80,"N,N",Our kosher gift baskets are a wonderful way to send fine-foods and delicious gourmet items that maintain the kosher tradition. Each of the delectable items inside are certified kosher and contain everything from Harney & Sons blended loose teas to Wilkin & Sons preserves to Scharffen Berger chocolate bars to organic hard candies to Scottish shortbreads and so much more! You can be confident that our kosher gift basket encompasses Cardullo’s Gourmet Shoppe’s favorite items without compromising your kosher lifestyle.,,,,
248,Francesca's Fancies Gift Basket,110,"N,N","Francesca is the “hostess with the most-est” of the group -- and it’s no surprise that her Shoppe favorites basket is filled with delicious spreads, candies, and little bites to give her guests an extra special treat. From Butternut Mountain Farms Vermont maple syrup to Stonewall Kitchen grill sauce, Dalmatia fig spread, Scandinavian Delights preserves, Edmond Fallot mustard, and much more. Francesca’s Fancies is filled with fabulous flavors that are best when shared. (Substitutions may be made according to product availability.)",,,,
249,Donez' Delights Gift Basket,125,"N,N","Donez’s basket is filled with all of the European flavors and foods she loves and has actively brought into the store for years. Beautiful Italian flavors like Stonewall Kitchen’s Bellini jam, artisan gnocchi, creamy pesto, Café La Semeuse, oil cured olives, to British treats like milk chocolate HobNobs, Maltesers and Crunchie, and continental indulgences like Hopjes coffee candies, Toblerone fruit and nut bar, Daim bar and milk chocolate covered marzipan, her basket is just the thing for someone looking for a European getaway. (Substitutions may be made according to product availability.)",,,,
250,Francis' Eclectic Favorites Gift Basket,150,"N,N","For some, the ideal treat is that perfect harmony between salty and sweet. Francis’ favorite indulgences are all a little unusual but the well-balanced flavors will not only fulfill your sweet tooth, but satisfy your savory side as well. From salted spicy Turkish licorice to Bryne & Carlson chipotle chocolate bar, Vosges bacon chocolate bar, Chocolat Bonnet Puerto Cabello dark chocolate, Haribo licorice wheel, Niederegger marzipan, Café la Semeuse, Sir Francis Bacon peanut brittle, dark chocolate thyme bar, Halvah bar, Lake Champlain peanut chocolate bar to even more delectable tidbits, this basket is just perfect for the indecisive gourmand.",,,,
251,Cardullo's Classic Connoisseur Basket,200,"N,N","Life really is too short to have anything but the best, don’t you agree?","<p>Cardullo’s Gourmet Shoppe has long been a destination for food lovers visiting Boston because of our extensive variety of delicious offerings, both savory and sweet. We’ve created a basket of our favorite items for connoisseurs wanting only the best of the best including Pommery mustard with cognac, French white balsamic vinegar, organic sea salt, Taylors of Harrogate loose tea, Neuhaus Belgium chocolate, Café la Semeuse, Italian cold-pressed olive oil, Fleur de Sel caramels, Aztec hot chocolate, English fruit preserves, savory crostini and taralli, artisan pastas, imported cookies and biscuits, Finnish black licorice, local-made honey… the list is endless. The only question will be - what should we open first!</p>",,,
252,Healthy Snacks Gift Tray,60,"N,N","An understated yet elegant gift tray filled with tasty yet healthy snacks to enjoy without the guilt. This classic tray includes ready-to-eat items such as crispy crackers, savory olives, dried fruit and sumptuous roasted nuts, imported tea, and more.
",,,,
"
253,Breakfast In Bed Gift Tray""",50,"N,N","Capture a special moment for your recipients by sending them breakfast in bed! We've arranged an assortment of special breakfast items including D'Arbo fruit spread, Butternut Mountain pancake mix and Vermont maple syrup, Boston Honey Co. raw local honey, English Breakfast Tea by Mark T. Wendell, and the finest classic roasted ground coffee by La Semeuse. This is one breakfast they'll never forget.",,,,,
254,Party Snacks Gift Box,100,"N,N","We've loaded this basket up with the ""Best Of"" winners in our ready-to-eat category; on the savory side, delights such as Italian taralli, a cheese and salami pairing coupled with artisan nuts, crackers, and olives. On the sweeter side, Walkers Shortbread cookies, Dolfin Belgian exotic chocolate squares, Bequet Celtic Sea Salt caramels, and Dufflet Chocolate Crackle. It's everything they'll need for the perfect living room or office picnic! <i>(Substitutions may be made according to availability and seasonality.)</i>",,,,
255,Dark Chocolate with Blueberry pieces,7.99,"N,N",,,,,
256,The Cosmopolitan Gift Tray,65,"N,N","Let them know you think the world of them!
",,,,
,,,,,,,,
"
Just like you, this gift has a little bit of everything—imported French burgundy mustard, sweet and tangy traditional American honey barbecue sauce, artisan-peppercorn Virginia peanuts, imported fair trade Swiss coffee, hand crafted chocolate bark from the heart of Maine, and irresistibly authentic Original Australian TimTams, presented on a handsome wooden gift tray. This is a great way to show them that they deserve the very best the world has to offer!",,,,,,,,
258,J & D's Baconnaise,6.99,"N,N","From J & D comes this delectable treat-- the richness of mayonnaise infused with the decadence of bacon. Amazingly less in calories and fat than your standard mayonnaise, this all natural spread will quickly become the must have item in your pantry!",,,,
259,Hot Apple Cider Tea,11.99,"N,N","From The Republic Of Tea comes this naturally-caffeine free blend of apples, cinnamon cloves and ginger. Reminiscent of apple cider, with the luscious aroma of cinnamon and cloves, make this cup the perfect accompaniment to the colors of the harvest season.",,,,
260,Lazzaroni Cabaret Cookies,5.99,"N,N","These rich cookies are the perfect end to any meal. Delectable caramel sugar cookies are coated in velvety smooth chocolate, guaranteed to delight everyone at the table!",,,,
261,Lars Own Swedish Ginger Snaps,5.99,"N,N","Lars Own Swedish Ginger Snaps are richly spiced and highly addictive. Made from a traditional Swedish recipe and are the perfect accompaniment to a glass of cold milk or your favorite cup of coffee. A longtime Swedish favorite, these are the ginger snaps you've been craving!",,,,
262,Anette's Micro Brew Beer Brittle,9.99,"N,N","Anette's Micro Brew Beer Brittle is the perfect accompaniment to your favorite frosty brew or just as a delicious party mix. The finest Spanish peanuts have been slow roasted with artisan beer, vanilla, and a dash of salt for the ultimate savory snack!","<p>Beer Brittle? Yes, it's possibly the best brittle you will ever try. This dark roast brittle is made with Spanish peanuts, Amber Ale and a hint of salt.  The texture is crisp and fresh, leaving a nutty, buttery and hoppy background to cherish.</p>",,,
263,Chocolat Classique Belgian Truffles ,6.99,"N,N","These classic Belgian confections from Chocolat Classique are made in the traditional European style with a ganache filling and rolled in pure Belgian cocoa powder. An indulgent delicacy, these original truffles are the perfect decadent treat for any time of the year. ",,,,
264,Taza SGO 60% Dark Chocolate Bar,7.99,"N,N","From Somerville, MA chocolate artisans comes this single origin organic chocolate bar. Select cocoa beans from the Dominican Republic are procured directly from small farmer co-ops that grow and sun dry their beans with care. Taza minimally process the beans using stone mills to preserve their natural flavor. This is a must try experience for any chocolate aficionado.   SGO=Stone Ground Organic.",,,,
265,Taza SGO 70% Dark Chocolate Bar,7.99,"N,N","From Somerville, MA chocolate artisans comes this single origin 70% dark organic chocolate bar. Select cocoa beans from the Dominican Republic are procured directly from small farmer co-ops that grow and sun dry their beans with care. Taza minimally process the beans using stone mills to preserve their natural flavor. This is a must try experience for any chocolate aficionado.  SGO=Stone Ground Organic.",,,,
266,Taza SGO 80% Dark Chocolate Bar,7.99,"N,N","From Somerville, MA chocolate artisans comes this single origin 80% dark organic chocolate bar. Select cocoa beans from the Dominican Republic are procured directly from small farmer co-ops that grow and sun dry their beans with care. Taza minimally process the beans using stone mills to preserve their natural flavor. This is a must try experience for any chocolate aficionado.  SGO=Stone Ground Organic.",,,,
